"time","device_id","lat","lng","accuracy","activity_1","activity_1_conf","activity_2","activity_2_conf","activity_3","activity_3_conf"
"2016-08-26 15:31:51.68",3,60.160671,24.878074,12,"IN_VEHICLE",56,"STILL",44,"UNKNOWN",0
"2016-08-26 15:31:51.737",2,60.285004,24.848885,3,"RUNNING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:31:54.196",1,60.224742,25.075511,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:31:57.756",7,60.240875,24.925019,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:32:02.679",3,60.160758,24.877283,12,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:32:02.727",2,60.28512,24.848804,4,"RUNNING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:04.194",1,60.224606,25.075634,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:08.228",7,60.240817,24.924547,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:32:12.679",3,60.160972,24.875822,11,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:32:12.929",2,60.285214,24.848738,5,"RUNNING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:14.526",6,60.170839,24.936297,899.9990234375,"ON_BICYCLE",38,"WALKING",38,"UNKNOWN",15
"2016-08-26 15:32:15.195",1,60.224453,25.07572,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:17.765",7,60.240798,24.924439,3.90000009536743,"IN_VEHICLE",85,"UNKNOWN",15,"UNKNOWN",0
"2016-08-26 15:32:23.86",2,60.285401,24.848636,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:24.737",6,60.170839,24.936297,899.9990234375,"WALKING",85,"IN_VEHICLE",8,"UNKNOWN",8
"2016-08-26 15:32:26.19",1,60.224297,25.075823,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:30.878",7,60.240634,24.923309,3.90000009536743,"IN_VEHICLE",92,"WALKING",8,"UNKNOWN",0
"2016-08-26 15:32:34.735",2,60.285482,24.84855,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:36.194",1,60.22423,25.076,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:40.987",7,60.240376,24.921996,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:32:43.694",3,60.160985,24.875814,11,"STILL",71,"IN_VEHICLE",29,"UNKNOWN",0
"2016-08-26 15:32:47.186",1,60.224161,25.076158,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:32:51.711",7,60.240182,24.921106,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:33:02.314",7,60.239954,24.920187,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:33:04.652",3,60.161102,24.874394,14,"STILL",54,"IN_VEHICLE",38,"WALKING",8
"2016-08-26 15:33:06.735",2,60.285503,24.848485,3,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:33:08.19",1,60.224164,25.076176,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:33:12.764",7,60.239794,24.919577,3.90000009536743,"IN_VEHICLE",46,"STILL",31,"UNKNOWN",23
"2016-08-26 15:33:14.679",3,60.161347,24.871992,14,"STILL",54,"IN_VEHICLE",38,"WALKING",8
"2016-08-26 15:33:18.189",1,60.224223,25.076194,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:33:24.905",3,60.16151,24.870431,12,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:33:25.854",7,60.239563,24.918526,3.90000009536743,"IN_VEHICLE",46,"UNKNOWN",38,"STILL",15
"2016-08-26 15:33:29.17",1,60.22446,25.076314,8,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:33:36.728",7,60.239361,24.917506,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:33:39.192",1,60.224533,25.076139,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:33:45.691",3,60.161611,24.869585,11,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:33:46.769",7,60.239229,24.916673,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:33:50.192",1,60.224612,25.076086,7,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:33:56.693",3,60.16155,24.869113,13,"STILL",56,"IN_VEHICLE",21,"WALKING",10
"2016-08-26 15:33:57.754",7,60.239099,24.915442,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:34:01.171",1,60.224654,25.075933,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:34:06.706",3,60.161593,24.869302,11,"STILL",77,"ON_BICYCLE",23,"UNKNOWN",0
"2016-08-26 15:34:09.739",7,60.239006,24.914465,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:34:12.168",1,60.224647,25.075909,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:34:17.965",3,60.16167,24.86837,11,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:34:18.812",7,60.238895,24.913533,3.90000009536743,"IN_VEHICLE",69,"UNKNOWN",31,"UNKNOWN",0
"2016-08-26 15:34:19.747",2,60.285505,24.848482,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:34:28.647",3,60.161931,24.866155,14,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:34:29.868",7,60.23867,24.912091,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:34:31.871",5,60.155913,24.921188,15,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:34:33.176",1,60.224648,25.07589,5,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:34:38.683",3,60.162084,24.864087,18,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:34:40.71",7,60.238305,24.910452,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:34:41.721",2,60.285505,24.848482,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:34:42.572",5,60.155836,24.921369,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:34:49.911",3,60.162296,24.861627,12,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:34:51.772",7,60.237896,24.909152,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:34:53.579",5,60.155878,24.921626,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:35:00.7",3,60.16249,24.860543,14,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:01.779",7,60.237417,24.907683,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:04.636",5,60.155818,24.921926,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:35:12.026",7,60.237018,24.90644,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:12.731",2,60.285483,24.848479,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:35:15.052",5,60.155789,24.922224,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:35:21.693",3,60.162492,24.860417,13,"IN_VEHICLE",62,"STILL",25,"UNKNOWN",14
"2016-08-26 15:35:24.132",7,60.236567,24.904951,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:25.57",5,60.155694,24.922317,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:35:27.37",6,60.169399,24.93769,500,"STILL",51,"WALKING",26,"UNKNOWN",11
"2016-08-26 15:35:34.714",7,60.236055,24.902933,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:41.868",3,60.162564,24.860104,13,"IN_VEHICLE",62,"STILL",25,"UNKNOWN",14
"2016-08-26 15:35:44.739",2,60.285482,24.848479,4,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:35:45.784",7,60.235408,24.900581,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:35:52.693",3,60.162979,24.859261,14,"IN_VEHICLE",50,"STILL",31,"UNKNOWN",10
"2016-08-26 15:35:54.913",2,60.285482,24.848479,4,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 15:35:56.679",5,60.155629,24.92229,5,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:35:57.951",7,60.234986,24.897461,3.90000009536743,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:36:03.716",3,60.163498,24.85932,22,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:36:08.75",7,60.23465,24.893927,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:14.722",3,60.163382,24.860748,26,"IN_VEHICLE",69,"STILL",31,"UNKNOWN",0
"2016-08-26 15:36:15.907",2,60.285482,24.84848,5,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:36:17.583",5,60.155852,24.922358,10,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:36:19.744",7,60.234549,24.890086,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:24.892",3,60.163265,24.85933,16,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:36:27.167",1,60.224676,25.075753,15,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 15:36:28.679",5,60.156394,24.922222,10,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:36:29.792",7,60.234601,24.886773,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:35.879",3,60.163592,24.856443,24,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:39.567",5,60.15718,24.921851,10,"WALKING",51,"ON_BICYCLE",49,"UNKNOWN",0
"2016-08-26 15:36:40.664",7,60.234631,24.883481,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:46.685",3,60.164369,24.852034,13,"IN_VEHICLE",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 15:36:48.167",1,60.222714,25.078035,12,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:36:49.585",5,60.158318,24.921594,10,"STILL",27,"WALKING",27,"IN_VEHICLE",23
"2016-08-26 15:36:51.024",7,60.234649,24.880263,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:56.697",3,60.165068,24.848071,13,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:36:58.177",1,60.221072,25.080742,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:36:58.73",2,60.285486,24.848533,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:37:00.283",6,60.16808,24.938478,500,"WALKING",62,"UNKNOWN",34,"IN_VEHICLE",2
"2016-08-26 15:37:00.561",5,60.159483,24.921431,10,"STILL",27,"WALKING",27,"IN_VEHICLE",23
"2016-08-26 15:37:02.899",7,60.234675,24.876414,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:37:07.7",3,60.165952,24.844029,15,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:37:09.172",1,60.218929,25.08225,10,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:37:10.571",5,60.15995,24.921406,10,"IN_VEHICLE",59,"STILL",33,"UNKNOWN",8
"2016-08-26 15:37:11.396",6,60.169576,24.937755,50,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 15:37:13.805",7,60.234701,24.872947,4,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 15:37:17.743",3,60.166418,24.841735,14,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:37:19.174",1,60.217075,25.083399,9,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:37:19.858",2,60.285478,24.848578,7,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:37:22.359",6,60.16866,24.937827,10,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 15:37:24.808",7,60.234747,24.869838,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:37:29.174",1,60.215205,25.084185,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:37:30.857",2,60.285482,24.848597,6,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:37:32.367",6,60.168635,24.93792,5,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 15:37:35.756",7,60.234676,24.867963,3.90000009536743,"IN_VEHICLE",85,"UNKNOWN",15,"UNKNOWN",0
"2016-08-26 15:37:41.167",1,60.212851,25.083842,21,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:37:42.564",5,60.160159,24.921499,5,"STILL",87,"IN_VEHICLE",10,"ON_BICYCLE",3
"2016-08-26 15:37:45.829",7,60.23461,24.866217,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:37:48.7",3,60.166583,24.840578,13,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:37:51.176",1,60.210925,25.083053,75,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:37:52.574",5,60.160588,24.922108,5,"STILL",87,"IN_VEHICLE",10,"ON_BICYCLE",3
"2016-08-26 15:37:54.359",6,60.16851,24.937741,5,"STILL",37,"UNKNOWN",32,"WALKING",22
"2016-08-26 15:37:57.873",7,60.234474,24.863476,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:37:59.699",3,60.16707,24.838619,13,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:38:02.204",1,60.208806,25.082179,187,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:38:02.593",5,60.161338,24.922021,5,"STILL",87,"IN_VEHICLE",10,"ON_BICYCLE",3
"2016-08-26 15:38:04.518",6,60.168483,24.937711,5,"WALKING",97,"ON_BICYCLE",3,"UNKNOWN",0
"2016-08-26 15:38:08.756",7,60.23408,24.86057,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:38:09.701",3,60.167724,24.835983,12,"IN_VEHICLE",65,"STILL",31,"UNKNOWN",4
"2016-08-26 15:38:12.996",1,60.210271,25.078079,36,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:38:13.293",2,60.285489,24.848541,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:38:13.615",5,60.16188,24.922132,5,"IN_VEHICLE",40,"STILL",35,"UNKNOWN",23
"2016-08-26 15:38:19.637",7,60.233407,24.857834,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:38:20.645",3,60.168446,24.832272,4,"IN_VEHICLE",46,"ON_BICYCLE",31,"WALKING",23
"2016-08-26 15:38:24.294",2,60.285504,24.848525,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:38:24.526",6,60.168411,24.937411,10,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:24.627",5,60.161954,24.922239,5,"IN_VEHICLE",40,"STILL",35,"UNKNOWN",23
"2016-08-26 15:38:29.804",7,60.23272,24.855635,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:31.646",3,60.168945,24.829049,4,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:35.529",6,60.168542,24.937187,10,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:40.735",7,60.232033,24.853033,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 15:38:41.671",3,60.169264,24.826158,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:43.29",1,60.210108,25.077771,37.5,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:38:45.663",5,60.161954,24.922239,5,"STILL",68,"UNKNOWN",29,"IN_VEHICLE",2
"2016-08-26 15:38:50.873",7,60.231228,24.850123,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:51.707",3,60.170173,24.82435,7,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:38:56.552",5,60.162103,24.922561,5,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:38:57.557",6,60.16871,24.937069,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:00.862",7,60.230719,24.847847,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:01.708",3,60.171204,24.825532,7,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:06.59",5,60.162293,24.923144,5,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:39:07.299",2,60.285443,24.848603,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:39:08.529",6,60.168816,24.936917,10,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:11.724",7,60.230359,24.84489,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:12.695",3,60.172487,24.826718,13,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:17.566",5,60.162604,24.92322,10,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:39:18.531",6,60.168944,24.936832,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:21.75",7,60.230232,24.8419,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:22.929",3,60.173538,24.82735,12,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:27.569",5,60.16277,24.923034,10,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 15:39:28.529",6,60.169028,24.936624,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:31.773",7,60.230017,24.83888,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:32.89",3,60.174803,24.827715,13,"IN_VEHICLE",67,"UNKNOWN",16,"ON_BICYCLE",10
"2016-08-26 15:39:37.582",5,60.16277,24.923034,10,"IN_VEHICLE",31,"STILL",25,"UNKNOWN",19
"2016-08-26 15:39:40.283",2,60.284803,24.849176,11,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:39:42.888",3,60.176015,24.828339,8,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:46.205",7,60.229204,24.834777,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:48.546",6,60.16908,24.936434,5,"WALKING",52,"STILL",19,"ON_BICYCLE",12
"2016-08-26 15:39:50.301",2,60.283125,24.850699,7,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:39:53.7",3,60.176617,24.829059,14,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 15:39:56.689",7,60.228676,24.831446,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:39:57.976",8,60.173582,24.94202,30,"STILL",77,"IN_VEHICLE",23,"UNKNOWN",0
"2016-08-26 15:39:58.554",6,60.169079,24.936199,5,"WALKING",46,"UNKNOWN",31,"ON_BICYCLE",15
"2016-08-26 15:39:59.553",5,60.162837,24.923162,5,"IN_VEHICLE",31,"STILL",25,"UNKNOWN",19
"2016-08-26 15:40:01.407",2,60.28116,24.852473,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:40:06.567",7,60.228502,24.828584,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:09.577",5,60.162836,24.92317,5,"STILL",73,"UNKNOWN",25,"IN_VEHICLE",2
"2016-08-26 15:40:12.409",2,60.279162,24.853508,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:40:13.693",3,60.1771,24.829357,11,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 15:40:16.407",7,60.227782,24.825954,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:18.81",8,60.17344,24.942055,3.90000009536743,"WALKING",60,"IN_VEHICLE",15,"UNKNOWN",13
"2016-08-26 15:40:19.552",6,60.16904,24.935924,5,"WALKING",46,"UNKNOWN",31,"ON_BICYCLE",15
"2016-08-26 15:40:22.418",2,60.277974,24.853098,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:40:24.859",3,60.177827,24.830808,10,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 15:40:26.761",7,60.226406,24.824624,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:28.907",8,60.173346,24.942074,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:30.521",6,60.169004,24.935725,5,"WALKING",46,"UNKNOWN",31,"ON_BICYCLE",15
"2016-08-26 15:40:33.4",2,60.277584,24.853073,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:40:35.156",3,60.178661,24.832091,11,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 15:40:37.714",7,60.225093,24.822845,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:39.737",8,60.173269,24.942116,3.90000009536743,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:40.553",6,60.16895,24.935582,5,"UNKNOWN",50,"STILL",21,"IN_VEHICLE",14
"2016-08-26 15:40:43.998",3,60.17922,24.833644,14,"IN_VEHICLE",81,"ON_BICYCLE",16,"UNKNOWN",4
"2016-08-26 15:40:50.937",8,60.173164,24.942128,3.90000009536743,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:40:51.956",5,60.162859,24.92282,5,"STILL",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:01.534",8,60.17307,24.94225,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:02.531",6,60.168906,24.93544,5,"UNKNOWN",50,"STILL",21,"IN_VEHICLE",14
"2016-08-26 15:41:03.597",5,60.162887,24.922535,20,"ON_BICYCLE",48,"WALKING",48,"RUNNING",4
"2016-08-26 15:41:04.123",1,60.206162,25.045467,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:04.921",2,60.27742,24.852746,14.4969997406006,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:12.512",8,60.173011,24.942347,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:13.723",5,60.16291,24.922076,10,"ON_BICYCLE",48,"WALKING",48,"RUNNING",4
"2016-08-26 15:41:14.182",1,60.205298,25.044148,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:15.269",2,60.275785,24.852058,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:16.395",3,60.179363,24.83396,13,"IN_VEHICLE",62,"UNKNOWN",31,"STILL",8
"2016-08-26 15:41:17.873",7,60.220549,24.815494,3.90000009536743,"IN_VEHICLE",85,"ON_BICYCLE",8,"STILL",8
"2016-08-26 15:41:22.893",8,60.172934,24.942515,4,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 15:41:25.175",1,60.205038,25.044316,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:25.269",2,60.273761,24.851938,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:26.595",3,60.179541,24.834697,14,"IN_VEHICLE",48,"STILL",41,"UNKNOWN",8
"2016-08-26 15:41:27.812",7,60.220226,24.814223,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:33.323",8,60.172933,24.942745,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:34.714",5,60.162934,24.921618,5,"WALKING",48,"ON_BICYCLE",46,"RUNNING",4
"2016-08-26 15:41:35.274",2,60.271778,24.853046,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:36.18",1,60.205138,25.04434,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 15:41:37.406",3,60.180064,24.834629,15,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:39.115",4,60.188049,24.963306,28,"UNKNOWN",0,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 15:41:44.22",8,60.172874,24.942972,4,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 15:41:45.274",2,60.270311,24.853836,17,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 15:41:45.706",5,60.163045,24.921417,5,"WALKING",62,"ON_BICYCLE",31,"RUNNING",8
